Page number,City,Neighborhood,Size,Number of rooms,Floor number,Taxes,Price,Room mates,Furniture,Elevator,Air conditioner,Parking,Balcony,Bars,Shelter,Storeroom,Renovated,Boiler,Pets allowed
681415,לוד,חסכון ג,34,2,4,200,2400,0,1,0,1,1,0,1,0,0,0,0,0
681414,תל אביב יפו,יפו ד` - גבעת התמרים,52,25,3,200,4000,0,0,0,0,0,0,0,0,0,0,0,0
681413,תל אביב יפו,הצפון הישן,65,3,0,0,9000,1,1,1,1,0,1,1,0,0,0,0,0
681412,מודיעין מכבים רעות,הכרמים,115,4,2,900,4900,0,0,1,1,1,1,0,0,0,0,0,0
681411,נוף הגליל נצרת עילית,דרומית,78,35,4,0,1900,1,1,0,0,1,0,1,0,0,0,0,0
681410,נתניה,מרכז,80,3,3,900,4500,1,0,1,1,1,0,0,0,0,0,0,0
681409,בת ים,רמת הנשיא,50,2,1,260,3000,0,1,1,1,1,0,1,0,0,0,0,0
681408,קרית ביאליק,סביניה,78,3,3,0,2750,0,0,0,1,0,0,0,0,0,0,0,0
681407,באר שבע,שכונה ג,55,2,0,300,2200,0,1,0,1,1,0,1,0,0,0,0,0
681405,הרצליה,הרצליה הירוקה,115,4,1,1200,6900,0,0,1,1,1,0,0,0,0,0,0,0
681404,חדרה,ששת הימים,115,4,4,0,4500,0,0,1,1,0,1,0,0,0,0,0,0
681403,קרית ביאליק,צור שלום,55,2,4,270,1700,0,0,0,1,1,0,1,0,0,0,0,0
681402,חולון,מרכז,55,2,1,0,3200,0,1,1,1,0,1,0,0,0,0,0,0
681401,פתח תקווה,רמת ורבר,85,3,1,850,4000,1,1,0,1,0,0,1,0,0,0,0,0
681400,פתח תקווה,אחדות,50,25,3,400,3000,0,0,0,1,0,0,0,0,0,0,0,0
681399,תל אביב יפו,לב העיר,38,2,0,0,4100,0,1,0,1,0,0,1,0,0,0,0,0
681398,ראשון לציון,השומר,75,1,1,630,3890,0,1,0,1,0,0,1,0,0,0,0,0
681397,מגדל העמק,מצפה העמק,75,35,4,400,2700,1,0,1,1,1,1,0,0,0,0,0,0
681396,נתניה,נתניה העיר,100,4,6,1100,4700,1,0,1,1,1,0,0,0,0,0,0,0
681394,אשדוד,רובע ו',70,3,4,400,1700,0,0,0,0,0,0,0,0,0,0,0,0
681392,ירושלים,פסגת זאב,45,2,0,0,3200,0,1,0,0,1,0,1,0,0,0,0,0
681391,מעלה אדומים,06,99,4,0,0,5500,0,0,0,1,0,1,1,0,0,0,0,0
681390,ירושלים,פסגת זאב,100,4,3,0,4700,0,0,0,1,1,1,1,0,0,0,0,0
681389,קרית ביאליק,צור שלום,55,1,4,270,1600,0,0,0,1,1,0,1,0,0,0,0,0
681387,חיפה,המושבה הגרמנית,26,2,1,0,3300,1,0,0,1,1,0,0,0,0,0,0,0
681384,הר אדר,שלב א,100,4,1,0,6000,0,0,0,0,1,1,0,0,0,0,0,0
681383,רמת גן,נגבה,67,25,1,620,4200,0,1,0,1,0,1,0,0,0,0,0,0
681381,נתניה,צפון,135,5,2,0,9000,0,0,1,1,1,1,0,0,0,0,0,0
681380,נתניה,צפון,135,5,2,0,9000,0,0,1,1,1,1,0,0,0,0,0,0
681379,חיפה,קרית שפרינצק,95,4,3,600,3400,0,1,0,1,1,0,0,0,0,0,0,0
681377,חדרה,מרכז העיר,162,5,3,1350,5000,0,0,1,1,1,1,0,0,0,0,0,0
681376,בני ברק גבול רמת גן,תל גיבורים,60,1,3,400,3500,0,0,0,1,0,1,0,0,0,0,0,0
681374,תל אביב יפו,נווה שרת,100,4,7,570,8500,0,1,1,1,0,0,1,0,0,0,0,0
681373,רחובות,צפון,110,5,7,1250,5200,0,1,1,1,1,0,0,0,0,0,0,0
681369,חריש,בצוותה,120,1,1,0,2800,0,0,1,0,1,1,0,0,0,0,0,0
681367,בת ים,דירה 4 חדרים,110,,5,1000,10000,1,0,1,1,1,1,0,0,0,0,0,0
681366,תל אביב יפו,ע,62,25,3,0,3900,0,1,0,1,0,1,0,0,0,0,0,0
681365,ראשון לציון ,כצנלסון ,120,45,3,1100,4400,1,1,0,1,0,0,0,0,0,0,0,0
681364,חולון,4נאות רחל,90,3,2,0,4000,0,1,0,1,1,0,0,0,0,0,0,0
681363,תל אביב יפו,נחלת בינימין,70,3,1,0,8000,0,0,0,1,0,0,1,0,0,0,0,0
681362,גבעת שמואל,רמת הדר,38,1,1,200,4149,0,1,1,1,1,1,1,0,0,0,0,0
681361,אשדוד,רובע ג',50,2,4,0,3200,0,1,1,1,1,1,1,0,0,0,0,0
681359,אשדוד,רובע י''א,90,4,6,0,4800,0,0,1,1,1,0,1,0,0,0,0,0
681358,מושב נס הרים ,חלמית ,60,2,0,100,2500,0,1,0,1,1,0,1,0,0,0,0,0
681357,נאות גולף,נאות גולף,50,2,3,480,5000,0,1,1,1,1,0,0,0,0,0,0,0
681355,ירושלים,קרית יובל,,1,3,500,3500,0,1,0,0,0,0,0,0,0,0,0,0
681354,רמת גן,נווה יהושע,92,3,4,500,4900,0,1,1,1,0,1,0,0,0,0,0,0
681353,נתיבות,נתיבות מערב,86,3,5,0,2950,0,0,1,1,1,1,1,0,0,0,0,0
681352,אריאל,רובע ד,76,3,1,0,3400,0,0,0,1,1,1,1,0,0,0,0,0
681351,חולון,אגרובנק,28,1,0,250,2700,0,0,0,1,0,1,1,0,0,0,0,0
681349,נס ציונה,מרכז,40,2,0,440,4000,0,0,1,1,0,0,1,0,0,0,0,0
681348,קרית מוצקין,לב מוצקין,55,1,0,320,3200,0,1,0,1,1,1,1,0,0,0,0,0
681346,בת ים,לב העיר,90,4,2,0,4500,0,0,0,1,0,1,0,0,0,0,0,0
681342,הרצליה,מרינה,120,35,6,1750,14500,0,1,1,1,1,0,0,0,0,0,0,0
681337,חדרה,מרכז העיר,80,3,2,620,3100,0,0,0,1,1,0,0,0,0,0,0,0
681336,תל אביב יפו,כפר שלם,75,4,4,0,4700,0,1,0,1,1,0,0,0,0,0,0,0
681335,בית שמש,ד,130,4,4,1050,4200,0,0,1,1,1,1,0,0,0,0,0,0
681334,חיפה,מסדה,45,25,2,0,2150,0,1,0,1,0,1,0,0,0,0,0,0
681332,נתניה,נאות גנים שכונת ותיקים,65,3,4,0,3200,1,0,1,1,1,0,1,0,0,0,0,1
681331,שוהם,הדרים,110,4,5,0,6400,0,0,1,1,1,1,0,0,0,0,0,0
681330,בת ים,צפון מערב,80,35,3,800,4200,0,1,0,1,1,1,1,0,0,0,0,0
681328,קרית ים,קרית ים ב',65,2,1,350,3000,1,0,0,1,1,1,0,0,0,0,0,0
681327,בת ים,חוף הים,95,4,2,950,4100,1,0,1,1,1,0,0,0,0,0,0,0
681326,בת ים,חוף הים,95,4,2,950,4100,1,0,1,1,1,0,0,0,0,0,0,0
681325,רמת גן,נווה יהושע,92,3,4,450,4900,0,1,1,1,0,1,0,0,0,0,0,0
681323,באר שבע,ד,70,4,3,240,2600,1,1,0,1,1,1,1,0,1,1,1,1
681321,קרית מלאכי,ויצמן,78,3,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0
681320,צפת,שיכון דרום,55,3,0,0,1900,1,0,0,1,0,1,0,0,0,0,0,0
681319,חיפה,רוממה הישנה,90,3,1,950,3200,0,1,0,1,1,1,0,0,0,0,1,0
681318,חולון,אגרובנק,95,4,1,0,5200,0,0,1,1,1,1,1,0,0,0,0,0
681317,תל אביב יפו,נוה אליעזר,60,3,3,370,4100,0,0,0,1,0,1,0,0,0,0,0,0
681316,אשתאול,אין,55,3,0,0,3800,0,0,0,1,1,1,0,0,0,0,0,0
681315,רמת גן,נחלת גנים,36,2,2,270,3800,0,1,0,1,0,0,0,0,0,0,0,0
681314,תל אביב יפו,פלורנטין,40,1,0,0,4600,0,0,0,1,0,1,1,0,0,0,0,0
681313,חיפה,נווה שאנן,70,35,2,0,2200,0,0,0,1,1,0,0,0,0,0,0,0
681312,אשקלון,ברנע,140,5,3,0,5500,0,0,1,1,1,1,0,0,0,0,0,0
681311,אשדוד,רובע ו',140,5,3,0,4500,0,1,0,0,0,1,0,0,0,0,0,0
681310,אשדוד,רובע ו',140,5,3,0,4500,0,1,0,0,0,1,0,0,0,0,0,0
681309,אשדוד,רובע ו',140,5,3,0,4500,0,1,0,0,0,1,0,0,0,0,0,0
681308,חולון,תל גיבורים,100,1,1,0,5000,0,1,0,1,1,0,1,0,0,0,0,0
681307,ראשון לציון,רמז,120,45,2,990,6000,0,1,1,1,1,0,0,0,0,0,0,0
681304,אשדוד,רובע ו,140,5,0,0,4500,0,0,0,0,0,1,0,0,0,0,0,0
681303,קרית ים,מרכז,75,3,3,600,2700,0,0,0,1,1,0,0,0,0,0,0,0
681302,תל אביב יפו,מרכז,75,3,5,1200,9000,0,0,1,1,1,1,0,0,0,0,0,0
681301,טירת כרמל,כהן,85,3,1,500,2700,0,0,0,1,1,0,0,0,0,0,0,0
681300,הוד השרון,מגדיאל,96,35,3,800,5000,0,0,1,1,1,0,0,0,0,0,0,0
681298,אור יהודה,קרית גיורא,95,35,3,0,4000,1,1,0,1,1,0,0,0,0,0,0,0
681297,אשקלון,ד,78,1,8,0,3390,0,1,1,1,1,0,0,0,0,0,0,0
681294,בת ים,דירה 3 חדרים,,,4,900,4500,1,0,0,1,0,0,0,0,0,0,0,0
681291,חיפה,הדר עליון,100,45,0,750,3300,0,0,0,1,0,1,1,0,0,0,0,0
681289,באר שבע,ט,70,3,2,0,2350,0,0,0,1,1,0,1,0,0,0,0,0
681288,חולון,נאות שושנים,45,2,2,0,3600,0,0,0,1,0,0,0,0,0,0,0,0
681286,חולון,נאות רחל,30,1,0,0,3000,0,1,0,1,1,0,1,0,0,0,0,0
681285,ירושלים,הגבעה הצרפתית,70,3,3,0,4000,1,1,1,0,0,0,1,0,0,0,0,0
681284,ירושלים,קרית יובל,60,3,4,560,3200,0,1,0,1,1,1,0,0,0,0,0,0
681283,חיפה,רמת הדר,40,25,1,297,2100,0,1,1,1,1,1,1,0,0,0,0,0
681282,רמת גן,מרכז רמת גן ,100,3,2,0,5100,1,0,0,1,0,1,0,0,0,0,0,0
681281,אשקלון,ברנע,55,3,1,0,800,1,1,1,1,0,1,0,0,0,0,0,0
681280,כפר סבא,מרכז,135,55,1,1300,7000,0,1,1,1,1,0,1,0,0,0,0,0
681279,רמת גןנגבהמ,מרום נווה,43,2,1,300,4000,0,0,0,1,1,1,0,0,0,0,0,0
681277,קרית ים,אלי כהן 9,70,3,4,500,2080,0,1,0,1,1,1,0,0,0,0,0,0
681274,ראשון לציון,רמז,90,35,0,0,4500,1,0,1,1,0,0,0,0,0,0,0,0
681273,חולון,שיכון ותיקים,73,2,1,700,3900,0,0,0,1,0,1,0,0,0,0,0,0
681272,נתניה,מרכז ליד חוף הים,130,5,3,1700,6950,0,1,1,1,1,1,0,0,0,0,0,0
681271,נתניה,מרכז ליד חוף הים,130,5,3,1700,6950,0,1,1,1,1,1,0,0,0,0,0,0
681270,חולון,קרית העבודה,70,3,2,0,4500,0,0,0,1,0,0,1,0,0,0,0,0
681269,חולון,קרית העבודה,70,3,2,600,4500,0,0,0,1,0,0,1,0,0,0,0,0
681268,חיפה,נווה שאנן,40,25,3,390,2000,0,0,0,1,0,1,0,0,0,0,0,0
681265,חולון,קרית שרת ,95,5,3,0,4800,0,0,0,1,0,0,1,0,0,0,0,0
681264,רמת גן,נחלת גנים,70,25,2,580,4300,0,0,0,1,0,1,0,0,0,0,0,0
681262,פתח תקווה,מרכז העיר,30,15,1,230,3100,0,1,0,1,0,1,0,0,0,0,0,0
681261,פתח תקווה,מרכז העיר,30,15,1,230,3100,0,1,0,1,0,1,0,0,0,0,0,0
681260,פתח תקווה,מרכז העיר,30,15,1,230,3100,0,1,0,1,0,1,0,0,0,0,0,0
681259,תל אביב יפו,נווה כפיר,65,3,2,300,4800,1,0,0,1,1,0,1,0,0,0,0,0
681258,גבעתיים,דרום גבעתיים,75,3,2,800,4400,0,1,0,1,0,1,0,0,0,0,0,0
681257,חיפה,רמת הדר,72,3,5,1040,3000,0,0,1,1,1,0,0,0,0,0,0,0
681255,תל אביב יפו,הצפון הישן,12,1,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0
681254,אשקלון,עתיקות,35,2,2,0,2500,0,1,0,1,1,0,1,0,0,0,0,0
681253,תל אביב יפו,דקר,70,3,1,0,4200,1,1,0,1,1,1,0,0,0,0,0,0
681252,גבים,גבים,90,4,0,0,900,1,1,0,1,1,0,0,0,0,0,0,0
681251,קרית ים,קרית ים ג',50,1,3,320,1799,0,1,0,1,1,0,0,0,0,0,0,0
681249,חולון,קרית שרת,90,4,4,800,5700,0,1,1,1,1,1,1,0,0,0,0,0
681247,ירושלים,בית הכרם,67,3,3,0,5400,1,0,0,1,1,0,1,0,0,0,0,0
681246,אשקלון,אפרידר,70,3,2,500,3600,0,1,1,1,1,0,0,0,0,0,0,0
681245,להבים,שלב ב,80,4,0,0,6500,0,1,0,1,1,1,1,0,0,0,0,0
681243,בת ים,רמת הנשיא,72,3,3,0,4300,0,1,0,1,1,0,1,0,0,0,0,0
681242,רעננה,2008,,1,0,0,6800,0,0,1,1,1,1,0,0,0,0,0,0
681241,באר שבע,שכונה ו,81,3,6,550,2500,1,0,1,1,1,1,1,1,1,1,1,0
681239,נבת ים,מרכז,70,3,3,6600,2200,0,0,0,1,0,0,0,0,0,0,0,0
681238,תל אביב יפו,מרכז,55,2,3,0,4800,0,0,0,1,0,0,0,0,0,0,0,0
681237,תל אביב יפו,מרכז,55,2,3,0,4800,0,0,0,1,0,0,0,0,0,0,0,0
681236,בת ים,רמת הנשיא,78,35,1,900,4000,0,1,0,0,0,0,0,0,0,0,0,0
681233,תל אביב יפו,נוה דן,70,3,3,180,3600,1,0,1,1,1,1,0,0,0,0,0,0
681232,תל אביב יפו,נוה דן,70,3,3,180,3600,1,0,1,1,1,1,0,0,0,0,0,0
681229,חריש,אבני חן,118,5,2,0,3300,0,0,1,1,1,1,0,0,0,0,0,0
681228,רמת אביב,נוה אביבים,75,1,0,0,5000,0,0,0,1,0,1,0,0,0,0,0,0
681227,בני ברק,פרדס כץ,60,25,1,0,3400,0,1,0,1,0,1,1,0,0,0,0,0
681226,פתח תקווה,מרכז העיר,70,3,2,480,3500,0,1,0,1,0,0,0,0,0,0,0,0
681225,חיפה,כרמל מערבי,80,4,1,930,3950,1,1,0,1,1,1,0,0,0,0,0,0
681223,ראשון לציון,המערב הותיק,80,3,1,0,4400,0,1,0,1,0,0,1,0,0,0,0,0
681222,חולון,35,70,35,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0
681221,חולון,35,70,35,2,0,3700,1,0,0,1,0,0,1,0,0,0,0,0
681220,תל אביב יפו,"מזא""ה",100,4,3,950,11500,0,1,1,1,1,0,0,0,0,0,0,0
681219,פתח תקווה,רמת ורבר,101,35,0,1220,5200,0,1,1,1,1,1,1,0,0,0,0,0
681218,חיפה,רמות רמז,115,5,6,1450,4800,0,1,1,1,1,1,0,0,0,0,0,0
681216,באר ש,נווה זאב,130,4,6,980,4000,0,1,1,1,1,1,1,0,0,0,0,0
681215,תל אביב יפו,אזור ככר המדינה,15,1,1,0,1500,0,1,1,1,0,0,0,0,0,0,0,0
681214,עכו,נווה אלון,80,35,2,670,3000,0,0,0,1,1,0,0,0,0,0,0,0
681213,בת ים,הגבול רוטשילד,65,3,2,600,3300,1,0,0,1,1,0,1,0,0,0,0,0
681211,בת ים,רמת הנשיא,60,25,4,617,3600,0,0,0,1,1,0,0,0,0,0,0,0
681210,לוד,שרת,112,45,8,720,3800,1,1,1,1,1,0,1,0,0,0,0,0
681208,תל אביב יפו,הצפון הישן,70,2,2,400,6200,0,1,1,1,0,0,0,0,0,0,0,0
681207,אילת,מרכז העיר,56,3,3,0,3700,1,1,0,1,1,0,0,0,0,0,0,0
681206,חולון,אגרובנק,100,3,3,0,4500,0,1,1,1,1,0,0,0,0,0,0,0
681204,בת ים,בלפור,90,3,4,0,4600,0,0,1,0,0,1,0,0,0,0,0,0
681203,רמת גן,דירה 2 חדרים,55,3,0,400,4000,0,0,0,1,0,1,1,0,0,0,0,0
681200,בני ברק,הפועל המזרחי ב',60,4,0,0,1000,1,1,0,1,0,1,1,0,0,0,0,0
681199,נתניה,מרכז,130,4,8,0,4600,1,0,1,1,1,0,0,0,0,0,0,0
681198,אביחיל,תל עמל,30,1,0,220,1500,0,1,0,0,0,1,1,0,0,0,0,0
681197,גדרה,נוה משה,85,25,0,800,2800,0,1,0,0,0,0,0,0,0,0,0,0
681196,אשדוד,רובע ד',70,35,4,460,3700,1,1,0,1,1,0,0,0,0,0,0,0
681195,בת ים,דירה 2 חדרים,,,2,0,2900,0,1,0,1,0,1,1,0,0,0,0,0
681191,תל כביר,נוה עופר,67,3,3,350,4500,0,1,0,1,1,0,0,0,0,0,0,0
681190,ראשון לציון,מישור הנוף,130,5,7,1000,5300,0,1,1,1,1,0,1,0,0,0,0,0
681189,פתח תקווה,שיפר,83,4,3,850,4200,1,1,0,1,0,0,1,0,0,0,0,0
681188,ירושלים,גבעת חנניה ,20,1,1,0,2200,0,1,0,0,0,1,1,0,0,0,0,0
681187,חולון,אגרובנק,60,2,1,450,3400,0,0,0,1,1,1,1,0,0,0,0,0
681186,בני ברק,שאר העיר,65,2,2,0,3300,0,0,0,1,0,1,0,0,0,0,0,0
681185,בית שמש,רמת אברהם - גולובנציץ,80,3,6,0,2800,0,0,0,1,1,1,0,0,0,0,0,0
681184,תל אביב יפו,נווה עופר - תל כביר,70,3,4,0,4300,0,0,0,1,1,0,1,0,0,0,0,0
681183,רמלה,גיורא,90,4,4,560,3400,1,1,0,1,1,0,0,0,0,0,0,0
681180,אזור,שיכון שבענה,,3,1,0,3600,0,1,0,1,0,1,1,0,0,0,0,0
681178,בת ים,"c, ch,ho",100,1,0,1120,4200,0,0,1,0,0,0,0,0,0,0,0,0
681177,פתח תקווה,יוספטל,60,2,1,380,3500,0,0,0,1,0,1,0,0,0,0,0,0
681174,ראשון לציון,רמז,100,4,3,800,5300,1,1,1,1,1,0,0,0,0,0,0,0
681173,באר יעקב,הרצל,75,4,4,0,4500,1,1,0,1,1,0,1,0,0,0,0,0
681172,כפר סבא,פועלים ב,110,1,3,1100,4850,0,1,0,1,1,0,0,0,0,0,0,0
681169,חיפה,הדר הכרמל,70,2,2,400,2800,0,0,0,1,0,1,0,0,0,0,0,0
681168,חולון,רסקו ב',70,1,3,450,3700,1,0,0,1,1,0,1,0,0,0,0,0
681166,פתח תקווה,לב המושבה,75,1,0,600,3800,1,0,0,1,0,0,1,0,0,0,0,0
681165,באר שבע,ט,97,4,7,0,3000,0,1,1,1,1,0,1,0,0,0,0,0
681163,תל אביב יפו,הצפון הישן החלק הצפוני ,70,2,2,400,6200,0,1,1,1,0,0,0,0,0,0,0,0
681162,בת ים,דרום מערב,88,4,3,975,5550,0,0,1,1,0,1,0,0,0,0,0,0
681161,בת ים,דרום מערב,88,4,3,975,5750,0,0,0,1,0,1,0,0,0,0,0,0
681160,בני ברק,פרדס כץ,70,3,2,565,3500,1,1,0,0,1,0,1,0,0,0,0,0
681159,נתניה,רמת פולג,109,4,1,1100,5200,0,0,1,1,1,1,1,0,0,0,0,0
681158,באר שבע,ג,52,3,4,0,2200,1,1,0,1,1,0,0,0,0,0,0,0
681157,ראשון לציון,"רמב""ם",52,25,1,0,4000,0,0,1,1,0,0,1,0,0,0,0,0
681156,בית שמש,רמת בית שמש ד',90,3,7,0,3300,0,0,1,1,1,1,0,0,0,0,0,0
681155,בת ים,חוף הים,60,2,4,0,4000,1,0,0,1,0,0,1,0,0,0,0,0
681154,הרצליה,מרכז העיר,75,3,4,413,5500,0,1,1,1,1,1,0,0,0,0,0,0
681153,rosh haayin,rosh haayin,20,3,2,0,250,1,1,1,1,1,1,1,0,0,0,0,0
681152,רחובות,רחובות המדע,129,5,7,1550,6600,0,0,1,1,1,1,0,0,0,0,0,0
681149,רעננה,קרן היסוד,110,4,1,0,5700,0,1,1,1,1,0,1,0,0,0,0,0
681148,רעננה,קרן היסוד,110,4,1,0,5700,0,1,1,1,1,1,1,0,0,0,0,0
681147,באר שבע,ג,85,4,3,600,2700,1,1,0,1,0,0,0,0,0,0,0,0
681144,קרית ביאליק,אפק,56,2,2,350,2600,0,1,0,1,1,0,0,0,0,0,0,0
681143,נתניה,קרית נורדאו,80,3,4,0,2950,0,1,0,1,1,0,0,0,0,0,0,0
681142,בת ים,רמת הנשיא,96,35,8,0,5200,0,0,1,1,1,1,0,0,0,0,0,0
681141,,דירה 4 חדרים,125,,1,2500,10000,0,0,1,1,0,0,1,0,0,0,0,0
681140,תל אביב יפו,הצפון הישן,94,3,3,0,9000,0,1,0,1,1,0,0,0,0,0,0,0
681139,ראשון לציון,אחוזת ראשונים,46,25,0,270,3950,0,0,0,0,0,0,0,0,0,0,0,0
681137,באר שבע,שכונה ה,,35,0,0,2500,0,1,0,1,1,0,1,0,0,0,0,0
681136,בני ברק,הר שלום,65,25,2,570,3200,1,0,0,1,0,1,1,0,0,0,0,0
681135,ירושלים,נחלאות,28,15,0,0,4000,0,1,0,1,0,0,1,0,0,0,0,0
681133,חולון,מרכז,110,4,4,999,4200,0,1,0,1,1,1,0,0,0,0,0,0
681132,רחובות,3,90,4,2,1000,4850,0,1,1,1,1,0,0,0,0,0,0,0
681130,רחובות ,מרכז,100,4,1,1300,4500,1,1,1,1,1,1,1,0,0,0,0,0
681129,רחובות ,מרכז,100,4,1,1300,4500,1,1,1,1,1,1,1,0,0,0,0,0
681128,רחובות ,מרכז,100,4,1,1300,4500,1,1,1,1,1,1,1,0,0,0,0,0
681127,בת יים,רמת הנשיא,70,3,1,700,4000,0,0,0,1,0,0,1,0,0,0,0,0
681126,נס ציונה,העליה,100,5,2,1200,5400,0,1,1,1,0,1,0,0,0,0,0,0
681125,רמת גן,מרכז,60,25,2,480,4200,0,1,0,1,0,1,0,0,0,0,0,0
681124,אור עקיבא,אור ים,101,4,1,0,3900,1,0,1,1,1,1,0,0,0,0,0,0
681123,בית דגן,צמרות,150,5,9,0,6800,0,0,1,1,1,1,0,0,0,0,0,0
681122,רחובות,מרכז ,100,4,1,1300,4500,1,1,1,1,1,0,1,0,0,0,0,0
681121,טבריה,מורדות טבריה,138,4,0,1200,3300,0,0,0,1,1,1,1,0,0,0,0,0
681120,חיפה,דניה,75,25,0,0,5000,0,0,0,1,0,1,0,0,0,0,0,0
681119,G רמת גן,הלל,60,3,2,600,4600,1,1,0,1,0,0,1,0,0,0,0,0
681118,חיפה,כרמליה,100,35,0,0,4200,1,1,0,1,0,0,1,0,0,0,0,0
681117,רמת גן,מרכז,25,1,4,250,2400,1,0,0,1,0,0,0,0,0,0,0,0
681116,תל אביב יפו,מונטיפיורי,30,1,2,0,3600,1,0,0,1,0,0,0,0,0,0,0,0
681115,תל אביב יפו,מונטיפיורי,60,1,2,0,7200,1,0,0,1,0,0,0,0,0,0,0,0
681114,כרמיאל,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681113,כרמיאל,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681112,כרמיאל,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681111,כרמיאל,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681110,כרמיאל,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681109,כרמיאל ,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681108,כרמיאל ,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681107,כרמיאל ,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681106,כרמיאל ,רמת רבין,61,2,6,430,2700,0,0,1,1,1,1,0,0,0,0,0,0
681104,נתניה,מרכז,126,4,1,1400,4300,0,0,1,1,1,1,1,0,0,0,0,0
681103,גבעתיים,בורוכוב,40,1,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
681102,חולון,תל גיבורים,70,3,1,0,4500,0,1,1,1,1,1,0,0,0,0,0,0
681101,חולון,קרית העבודה,70,35,0,0,,1,1,0,1,1,0,1,0,0,0,0,0
681099,פתח תקווה,הדר גנים,93,4,6,950,4100,0,0,1,1,1,1,1,0,0,0,0,0
681098,עכו,מנחם בגין,90,35,4,0,2000,1,0,0,1,1,1,0,0,0,0,0,0
681097,באר שבע,ד,60,3,1,0,2200,0,1,0,1,1,0,0,0,0,0,0,0
681096,מעלות תרשיחא,מעלה חסון,64,35,3,450,2000,1,0,0,1,1,1,0,0,0,0,0,0
681095,חיפה,הדר עליון,35,15,2,0,1600,0,1,0,0,0,1,0,0,0,0,0,0
681094,קיסריה,נאות גולף,60,25,4,520,4600,0,1,1,1,1,1,0,0,0,0,0,0
681088,אשדוד,רובע ב',50,2,0,315,2500,0,1,0,1,0,0,1,0,0,0,0,0
681087,מגדל העמק,המושבה שריד,120,5,2,0,3800,0,0,1,1,1,1,0,0,0,0,0,0
681086,חיפה,רמות בן גוריון רוממה החדשה,78,35,3,700,2500,0,1,1,1,1,1,0,0,0,0,0,0
681085,נתניה,מכנס משה,80,3,3,0,3500,0,0,0,1,0,0,0,0,0,0,0,0
681082,באר שבע,ה,76,3,3,0,2500,0,1,0,1,1,0,1,0,0,0,0,0
681081,רחובות,קרית דוד,100,4,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
681080,ירושלים,בית הכרם,55,2,3,0,4300,1,1,0,1,0,1,0,0,0,0,0,0
681079,נס ציונה,רמת בן צבי,80,1,2,660,4000,1,0,0,1,1,0,1,0,0,0,0,0
681078,פתח תקווה,מרכז,10,1,3,0,1600,1,1,0,1,0,0,0,0,0,0,0,0
681076,רמלה,גיורא,90,4,4,540,3400,1,1,0,1,1,1,0,0,0,0,0,0
681075,נס ציונה,רמת בן צבי,80,3,2,660,4000,1,0,0,1,1,0,1,0,0,0,0,0
681074,פתח תקווה,מחנה יהודה,75,3,3,420,3300,1,0,0,1,0,0,0,0,0,0,0,0
681073,פתח תקווה,מחנה יהודה,75,3,3,420,3300,1,0,0,1,0,0,0,0,0,0,0,0
681072,אשקלון,נווה ים,85,3,0,0,3200,0,1,0,1,1,1,0,0,0,0,0,0
681071,רמת גן,מרכז העיר,60,25,2,0,4200,0,1,0,1,0,1,0,0,0,0,0,0
681070,בת ים,לב העיר,80,3,2,770,4600,1,1,0,1,0,1,0,0,0,0,0,0
681069,שדרות,יערה,65,1,0,0,2600,0,1,0,0,0,0,0,0,0,0,0,0
681068,רחובות, מרכז,110,4,1,0,5300,0,1,1,1,1,1,0,0,0,0,0,0
681066,פתח תקווה,מרכז,65,3,4,0,3300,1,1,0,1,1,0,0,0,0,0,0,0
681065,פתח תקווה,שיפר,70,3,3,600,3800,0,0,0,1,1,0,0,0,0,0,0,0
681064,תל אביב יפו,בית יעקב,40,3,0,120,3300,1,1,0,1,0,0,1,0,0,0,0,0
681063,ראשון לציון,המערב הותיק,80,35,3,800,5000,1,1,0,1,1,0,0,0,0,0,0,0
681062,באר שבע,ב׳,70,35,3,450,2300,1,0,0,1,1,0,0,0,0,0,0,0
681061,ירושלים,קטמון ירושלים,66,3,9,1000,4200,1,1,1,1,1,0,0,0,0,0,0,0
681060,תל אביב יפו,שיכון עממי,67,25,3,0,4300,0,1,0,1,1,1,0,0,0,0,0,0
681059,תל אביב יפו,שיכון עממי,67,25,3,0,4300,0,1,0,1,1,1,0,0,0,0,0,0
681057,לוד,בן גוריון,96,5,1,700,4100,1,1,0,1,0,0,1,0,0,0,0,0
681056,חולון,רסקו ב',90,45,1,850,5100,0,1,0,1,1,0,1,0,0,0,0,0
